idade,tempo_cliente_meses,genero,tipo_contrato,tipo_internet,valor_mensal,valor_total,num_servicos_extra,suporte_tecnico,pagamento_automatico,forma_pagamento,num_reclamacoes_12m,atrasos_pagamento_12m,uso_dados_gb,churn
70,3,F,anual,dsl,110.93,304.53,7,sim,sim,debito_automatico,2,1,26.1,0
31,6,M,mensal,fibra,148.77,788.67,7,nao,nao,debito_automatico,2,3,151.8,1
26,31,M,anual,fibra,104.19,3008.16,0,sim,sim,debito_automatico,0,0,59.1,0
72,37,F,bianual,fibra,112.98,4153.17,4,sim,sim,boleto,1,1,105.7,0
30,30,F,mensal,fibra,103.16,3245.47,1,nao,nao,cartao_credito,0,2,76.0,1
51,69,M,bianual,fibra,89.42,5493.84,0,nao,nao,pix,2,1,138.3,0
48,17,F,mensal,fibra,110.01,1689.13,3,sim,sim,cartao_credito,1,1,56.6,0
65,29,M,mensal,dsl,87.58,2549.34,3,sim,sim,boleto,3,2,46.1,0
20,18,F,bianual,fibra,94.31,1535.31,2,nao,sim,debito_automatico,0,1,25.7,0
24,22,F,anual,fibra,71.07,1549.08,0,nao,sim,boleto,1,1,95.0,1
43,43,M,bianual,fibra,115.8,4813.58,3,nao,sim,cartao_credito,0,2,127.3,0
47,23,F,anual,fibra,96.89,2275.22,1,nao,sim,debito_automatico,0,0,32.4,0
66,23,F,bianual,fibra,79.18,1560.11,0,nao,sim,cartao_credito,3,1,73.2,0
55,49,F,anual,fibra,100.32,5141.55,3,nao,sim,debito_automatico,2,0,215.2,0
27,60,M,anual,dsl,70.45,4408.13,0,sim,sim,debito_automatico,2,1,61.1,0
78,16,M,mensal,dsl,114.7,1568.14,7,nao,nao,cartao_credito,2,1,29.5,1
46,9,F,mensal,nenhuma,73.16,625.45,6,nao,nao,cartao_credito,3,0,59.2,1
77,18,F,anual,dsl,128.56,2152.75,7,nao,nao,debito_automatico,4,0,56.6,0
79,42,F,bianual,dsl,63.18,2390.41,0,sim,nao,cartao_credito,2,1,135.5,1
21,70,F,anual,fibra,128.15,9379.24,3,nao,nao,debito_automatico,1,3,87.4,0
49,12,F,mensal,fibra,128.56,1365.18,6,nao,sim,boleto,3,1,13.5,1
44,4,M,anual,dsl,77.26,278.97,4,sim,nao,boleto,4,1,161.8,0
48,39,F,bianual,fibra,110.94,3684.78,2,sim,sim,pix,1,0,39.3,0
37,72,F,anual,fibra,141.32,9829.54,6,sim,nao,boleto,1,2,27.4,0
52,40,M,bianual,nenhuma,51.0,2085.21,2,nao,nao,boleto,1,1,75.9,1
48,67,M,anual,fibra,132.95,8679.46,7,sim,sim,pix,2,0,46.2,0
29,47,F,bianual,fibra,95.63,4406.16,0,nao,nao,boleto,0,0,144.2,0
35,3,F,mensal,nenhuma,72.91,188.82,5,nao,nao,cartao_credito,1,2,91.7,1
27,31,F,anual,fibra,97.49,3000.92,0,nao,nao,debito_automatico,3,1,59.4,0
70,56,M,mensal,fibra,142.75,7448.82,7,nao,sim,boleto,2,0,39.6,1
59,37,F,anual,fibra,110.15,3850.35,2,nao,sim,pix,1,0,221.7,0
42,15,M,anual,fibra,83.79,1215.38,0,nao,nao,boleto,1,0,185.1,0
42,14,M,anual,nenhuma,70.66,1033.83,6,nao,sim,pix,1,2,73.7,0
22,48,F,mensal,dsl,102.66,4925.89,7,sim,sim,cartao_credito,2,0,12.0,0
35,34,F,mensal,fibra,139.93,4694.75,7,sim,sim,debito_automatico,0,1,58.8,0
75,42,F,anual,fibra,112.07,4407.48,3,nao,sim,boleto,1,1,133.2,0
19,27,F,anual,fibra,86.07,1991.32,0,sim,nao,debito_automatico,3,1,34.3,1
27,25,F,anual,dsl,56.93,1363.1,1,nao,nao,debito_automatico,1,1,234.0,0
70,48,M,bianual,fibra,79.6,3752.7,0,sim,nao,pix,1,0,213.1,0
50,1,M,anual,fibra,105.69,104.72,0,nao,nao,boleto,1,0,47.7,0
20,32,F,mensal,dsl,59.0,1834.34,1,sim,nao,cartao_credito,3,2,37.6,0
48,27,F,bianual,nenhuma,59.64,1465.47,4,sim,nao,cartao_credito,3,1,149.0,0
64,57,M,mensal,nenhuma,58.93,3003.65,6,nao,sim,pix,1,0,112.1,0
39,53,M,anual,dsl,97.86,4502.05,4,nao,nao,cartao_credito,1,0,63.2,0
41,31,M,mensal,dsl,64.34,1975.72,1,nao,nao,cartao_credito,0,0,156.8,1
57,19,M,mensal,dsl,83.45,1655.56,4,nao,nao,boleto,0,1,25.0,1
55,17,F,mensal,nenhuma,29.52,479.26,1,nao,nao,cartao_credito,1,2,70.2,0
73,16,M,mensal,fibra,120.96,1905.63,3,sim,sim,cartao_credito,1,1,186.8,1
33,20,M,bianual,fibra,122.38,2419.5,7,sim,sim,boleto,3,1,127.0,0
35,55,F,bianual,fibra,91.41,4435.75,1,nao,nao,cartao_credito,0,2,148.0,0
27,4,F,bianual,nenhuma,72.05,256.03,6,sim,nao,cartao_credito,0,1,372.2,0
59,2,M,mensal,nenhuma,39.96,71.26,2,nao,sim,cartao_credito,1,1,103.2,0
51,39,M,bianual,dsl,115.04,4650.63,5,nao,sim,boleto,2,0,105.0,1
39,17,M,mensal,fibra,103.3,1498.16,2,sim,sim,debito_automatico,3,0,26.8,0
61,60,M,bianual,nenhuma,40.92,2352.66,1,nao,sim,cartao_credito,0,1,58.7,0
41,55,M,anual,fibra,128.49,6540.01,3,nao,sim,pix,1,0,121.8,0
30,56,M,bianual,fibra,119.36,6562.98,3,sim,sim,cartao_credito,2,1,116.6,0
51,33,M,bianual,dsl,81.61,2407.92,4,nao,sim,pix,0,0,153.6,0
45,32,M,mensal,dsl,52.72,1758.29,1,nao,sim,cartao_credito,0,2,83.1,0
43,31,M,anual,nenhuma,86.96,2469.97,7,nao,nao,debito_automatico,1,2,82.0,0
45,15,F,anual,fibra,143.16,2222.96,5,sim,sim,pix,2,0,70.7,0
74,41,M,bianual,fibra,142.37,5649.45,6,nao,nao,pix,1,0,13.4,0
31,63,M,mensal,fibra,147.87,8690.65,6,sim,sim,cartao_credito,1,0,28.5,1
35,19,F,anual,fibra,150.74,2854.83,5,sim,sim,debito_automatico,0,2,68.6,0
53,5,M,anual,nenhuma,39.7,190.68,1,nao,sim,cartao_credito,0,1,170.3,0
20,41,M,anual,fibra,113.19,4073.3,4,nao,sim,boleto,3,2,86.4,0
27,29,F,anual,fibra,146.41,4207.24,7,nao,sim,debito_automatico,2,2,72.1,0
53,58,F,mensal,fibra,100.96,5655.99,0,nao,sim,pix,1,3,76.9,0
49,62,M,bianual,dsl,77.01,4598.57,3,sim,sim,debito_automatico,2,0,66.2,0
58,69,F,mensal,nenhuma,45.05,3101.08,1,nao,nao,pix,1,0,65.4,0
25,29,F,mensal,fibra,137.46,3909.39,6,sim,sim,debito_automatico,2,1,42.4,1
70,65,M,anual,fibra,148.67,8921.86,7,nao,sim,cartao_credito,0,1,94.3,0
48,9,M,anual,nenhuma,22.19,182.47,0,sim,nao,boleto,2,2,171.6,0
27,27,M,anual,dsl,104.28,2534.47,6,sim,sim,boleto,1,0,81.5,1
37,20,F,mensal,fibra,107.7,2078.67,2,nao,sim,boleto,0,2,101.3,1
32,67,M,anual,fibra,133.13,8116.74,7,sim,nao,pix,3,0,86.5,0
46,44,M,bianual,nenhuma,21.47,825.73,0,nao,nao,boleto,1,1,116.6,0
47,27,F,anual,dsl,53.13,1443.89,1,nao,nao,pix,0,0,70.0,0
44,11,F,mensal,fibra,126.74,1243.33,5,nao,nao,cartao_credito,1,2,12.5,1
46,57,M,bianual,fibra,131.64,6625.39,6,nao,sim,boleto,0,2,38.5,0
74,48,M,anual,fibra,98.09,4801.55,0,nao,sim,debito_automatico,1,1,73.8,0
77,62,M,bianual,fibra,106.19,6520.74,1,nao,nao,cartao_credito,1,1,245.2,0
48,32,F,mensal,fibra,110.48,3546.78,2,sim,nao,cartao_credito,1,1,41.9,1
77,11,M,anual,fibra,79.86,808.25,0,nao,nao,pix,1,1,51.1,1
68,25,F,anual,fibra,137.21,3339.3,6,nao,nao,cartao_credito,2,1,48.7,0
68,45,M,anual,fibra,119.22,5560.39,5,nao,sim,boleto,1,0,15.7,0
31,18,M,anual,fibra,128.82,2102.05,5,nao,nao,pix,2,0,75.2,0
45,6,M,bianual,fibra,119.18,617.68,3,sim,sim,boleto,2,1,10.4,1
39,60,M,bianual,dsl,102.94,5461.02,5,nao,sim,debito_automatico,0,0,95.5,0
23,39,M,anual,fibra,125.78,5050.1,4,sim,sim,debito_automatico,0,1,118.6,0
22,29,F,anual,nenhuma,75.07,1973.06,5,nao,sim,boleto,3,1,8.7,0
56,40,M,bianual,nenhuma,51.08,1937.47,3,nao,nao,debito_automatico,1,0,372.1,0
44,54,F,mensal,nenhuma,63.13,3262.14,5,nao,nao,cartao_credito,1,2,20.3,1
69,1,M,mensal,fibra,136.99,142.74,5,sim,nao,cartao_credito,0,0,32.4,0
59,32,F,mensal,fibra,137.25,3998.02,5,nao,sim,pix,2,2,290.5,1
23,19,M,bianual,dsl,98.81,1791.55,6,sim,sim,boleto,1,0,18.7,0
69,7,F,mensal,fibra,109.03,794.98,2,sim,sim,cartao_credito,2,0,83.4,1
48,3,M,mensal,fibra,143.65,383.66,7,sim,sim,boleto,1,0,105.2,1
53,32,F,anual,fibra,73.93,2293.79,0,nao,sim,cartao_credito,0,1,61.9,0
77,40,F,anual,dsl,82.52,2847.67,3,nao,sim,cartao_credito,2,1,61.8,0
57,37,F,anual,dsl,68.64,2292.3,3,nao,nao,boleto,0,0,104.0,1
19,57,F,anual,fibra,140.63,6924.49,6,sim,sim,debito_automatico,0,1,179.9,0
28,33,M,mensal,nenhuma,20.0,604.58,0,nao,nao,debito_automatico,1,2,83.3,0
44,43,F,bianual,dsl,57.24,2193.74,1,nao,sim,boleto,0,3,256.7,0
20,59,M,anual,fibra,110.53,6584.42,3,sim,sim,boleto,3,0,18.8,0
28,48,F,bianual,fibra,147.61,6679.15,6,nao,nao,cartao_credito,0,1,251.5,0
67,66,M,anual,fibra,109.73,6742.47,3,nao,sim,boleto,2,0,56.7,0
26,16,M,mensal,nenhuma,56.4,891.99,5,nao,sim,pix,0,3,249.7,0
28,57,F,mensal,dsl,65.91,3905.04,1,nao,nao,debito_automatico,2,0,123.9,0
49,51,M,bianual,dsl,109.26,5072.48,7,nao,sim,boleto,1,0,33.7,0
23,42,F,anual,dsl,109.32,3964.02,6,nao,sim,debito_automatico,0,1,96.2,0
33,1,M,mensal,fibra,81.9,71.41,0,sim,sim,debito_automatico,2,1,12.0,1
76,39,F,bianual,nenhuma,66.69,2656.68,5,nao,nao,cartao_credito,0,0,43.6,0
57,62,F,anual,nenhuma,52.76,3333.83,1,nao,nao,debito_automatico,0,0,62.2,0
77,47,F,bianual,dsl,85.09,3779.56,4,sim,nao,cartao_credito,4,0,75.7,0
39,1,M,mensal,fibra,131.49,115.65,5,nao,nao,debito_automatico,4,4,183.8,1
56,21,M,mensal,fibra,132.71,2662.33,7,nao,sim,pix,0,0,50.4,1
32,41,M,bianual,fibra,83.18,3354.74,0,sim,sim,boleto,0,1,37.9,0
41,59,M,anual,fibra,109.68,5930.44,2,nao,nao,boleto,0,2,36.0,0
28,33,F,mensal,dsl,92.36,2641.0,5,nao,sim,boleto,0,0,91.9,0
69,62,M,mensal,dsl,75.92,4304.06,2,sim,nao,debito_automatico,1,0,137.7,0
29,58,M,mensal,nenhuma,68.4,3920.05,5,sim,nao,debito_automatico,0,0,45.3,0
30,20,M,anual,fibra,87.46,1829.09,1,nao,nao,boleto,1,0,92.4,0
46,15,F,mensal,fibra,106.12,1413.55,1,nao,sim,debito_automatico,0,1,52.9,1
44,66,M,bianual,fibra,112.06,7639.37,4,nao,nao,boleto,0,2,14.3,0
37,43,M,anual,nenhuma,58.88,2383.28,5,nao,nao,boleto,2,0,233.9,1
40,62,M,anual,dsl,64.84,3950.31,1,sim,sim,cartao_credito,0,0,239.6,0
36,67,M,anual,fibra,150.54,10315.54,6,nao,nao,debito_automatico,2,1,90.4,0
74,31,F,anual,dsl,94.97,2830.7,6,sim,sim,pix,1,1,17.3,0
53,4,M,anual,dsl,56.18,193.77,0,nao,sim,boleto,0,0,22.3,1
75,66,F,bianual,fibra,107.25,6392.99,2,nao,nao,pix,1,0,86.2,0
79,43,F,mensal,fibra,127.26,5530.08,4,sim,nao,debito_automatico,1,2,84.0,1
58,9,F,mensal,fibra,123.47,1067.42,3,nao,sim,cartao_credito,0,1,12.4,1
69,39,F,bianual,fibra,102.77,3670.61,2,nao,sim,boleto,2,2,49.0,0
24,3,F,mensal,dsl,95.09,275.76,4,nao,nao,boleto,3,0,70.8,1
76,21,M,anual,fibra,156.64,2972.71,7,nao,sim,cartao_credito,3,2,187.4,0
47,26,M,mensal,dsl,85.27,1991.33,2,sim,nao,cartao_credito,0,0,109.5,0
62,33,F,anual,dsl,67.02,2246.34,1,nao,nao,debito_automatico,3,1,52.6,0
33,41,F,anual,dsl,96.26,3670.45,5,nao,sim,cartao_credito,1,1,198.7,0
23,61,F,anual,nenhuma,53.2,2936.25,4,nao,nao,debito_automatico,3,0,225.9,0
72,26,M,bianual,fibra,118.33,2866.87,5,sim,sim,debito_automatico,1,1,134.4,0
45,53,M,bianual,dsl,92.78,5085.15,5,nao,sim,cartao_credito,2,0,17.1,0
26,68,M,bianual,fibra,138.9,8369.94,6,nao,nao,boleto,1,0,64.7,0
58,54,M,bianual,dsl,94.12,4508.39,5,sim,sim,cartao_credito,2,1,49.4,0
21,19,M,anual,dsl,91.78,1605.63,4,sim,sim,pix,2,1,43.5,0
45,49,M,anual,fibra,102.37,4324.34,3,sim,nao,boleto,0,0,204.3,0
61,21,F,anual,fibra,112.54,2044.25,3,nao,sim,boleto,0,0,219.1,0
62,35,F,bianual,dsl,86.96,2593.74,2,sim,sim,debito_automatico,1,0,51.5,0
46,46,F,anual,dsl,86.96,3517.09,3,nao,nao,debito_automatico,1,0,61.4,0
40,22,F,bianual,dsl,91.93,1978.12,4,sim,sim,boleto,6,4,21.5,1
69,1,M,mensal,fibra,133.13,118.39,5,sim,sim,debito_automatico,2,1,188.2,1
29,61,M,bianual,dsl,100.08,5650.42,6,sim,sim,debito_automatico,1,2,157.2,0
22,53,F,bianual,dsl,64.97,3412.82,3,sim,nao,pix,0,1,40.4,0
27,9,F,mensal,fibra,133.66,1030.16,5,nao,sim,cartao_credito,2,1,44.9,1
67,28,F,anual,dsl,59.41,1483.51,3,nao,nao,debito_automatico,0,0,104.4,0
47,19,F,anual,dsl,68.4,1363.51,2,nao,sim,debito_automatico,1,1,102.9,0
20,71,F,anual,dsl,62.97,4334.03,1,nao,nao,boleto,2,1,77.0,0
28,68,F,bianual,fibra,102.42,6839.17,2,nao,nao,pix,0,1,148.5,0
19,50,F,anual,fibra,147.37,7023.72,5,sim,nao,boleto,0,0,116.0,0
68,32,F,anual,nenhuma,47.59,1588.64,1,nao,nao,boleto,1,1,93.3,0
46,4,M,mensal,nenhuma,33.26,116.92,0,sim,sim,debito_automatico,3,3,49.5,0
22,18,M,mensal,fibra,98.6,1532.49,2,nao,sim,debito_automatico,1,1,118.5,1
31,7,M,anual,nenhuma,96.37,683.52,7,nao,sim,cartao_credito,2,3,93.0,0
56,57,F,anual,fibra,102.95,4992.74,1,nao,sim,cartao_credito,1,0,53.0,0
54,7,F,mensal,nenhuma,25.46,171.5,1,nao,sim,boleto,1,1,56.8,1
68,49,M,bianual,fibra,114.26,4760.51,3,sim,nao,boleto,1,0,40.3,1
19,69,M,bianual,fibra,121.67,7720.66,3,sim,sim,debito_automatico,1,1,86.7,0
22,23,F,anual,nenhuma,76.21,1718.08,7,nao,nao,cartao_credito,3,0,135.3,0
20,50,M,anual,fibra,99.12,4755.11,1,sim,nao,debito_automatico,2,0,27.5,0
42,64,F,mensal,dsl,81.53,5019.5,3,sim,sim,boleto,1,1,54.7,0
63,31,M,anual,fibra,97.19,2655.77,2,sim,sim,pix,3,3,141.0,0
59,33,M,mensal,fibra,95.84,2874.74,1,nao,nao,boleto,3,2,62.5,1
31,15,M,mensal,nenhuma,32.8,488.07,2,nao,sim,debito_automatico,0,1,78.7,0
58,31,M,mensal,dsl,77.95,2065.24,2,sim,sim,boleto,2,1,34.2,0
58,63,M,anual,nenhuma,57.74,3525.06,5,sim,sim,cartao_credito,0,0,31.3,0
29,48,M,bianual,nenhuma,75.33,3447.39,6,nao,nao,pix,1,1,52.9,0
64,15,M,mensal,fibra,86.88,1197.37,1,sim,sim,boleto,0,0,66.0,0
44,38,M,anual,fibra,104.93,3656.21,3,sim,sim,cartao_credito,1,2,101.9,0
21,51,F,bianual,fibra,96.54,4971.74,2,nao,sim,debito_automatico,1,1,203.4,0
42,6,M,bianual,dsl,100.68,559.62,6,nao,sim,pix,0,1,31.0,0
65,55,M,anual,fibra,91.44,4355.15,0,sim,sim,cartao_credito,1,0,18.7,0
61,15,M,bianual,fibra,116.92,1828.17,3,nao,nao,pix,1,0,16.7,0
34,22,F,mensal,dsl,56.82,1095.13,2,nao,nao,cartao_credito,3,1,85.4,0
64,30,F,anual,fibra,104.65,3169.3,2,nao,sim,boleto,2,1,102.7,0
42,37,F,mensal,dsl,105.0,3313.08,7,sim,nao,cartao_credito,0,2,43.2,0
46,66,F,anual,fibra,126.27,7691.11,4,sim,nao,cartao_credito,1,0,81.2,0
23,17,M,mensal,fibra,111.86,1812.31,3,nao,sim,boleto,1,2,150.6,1
79,19,F,anual,fibra,137.35,2233.75,6,sim,nao,boleto,0,1,61.9,0
69,28,M,mensal,fibra,132.04,3685.35,6,sim,nao,cartao_credito,3,0,57.6,0
30,62,F,anual,dsl,76.8,4295.52,1,sim,sim,cartao_credito,1,0,26.4,0
52,70,M,bianual,fibra,103.73,6957.83,3,sim,sim,cartao_credito,2,2,98.5,0
66,33,M,mensal,dsl,75.8,2522.58,3,nao,nao,cartao_credito,3,1,39.9,1
49,50,F,bianual,dsl,79.86,3866.11,3,sim,sim,boleto,2,0,116.7,0
31,67,F,anual,fibra,103.99,6557.11,2,nao,sim,cartao_credito,2,1,60.6,0
78,61,F,anual,nenhuma,66.89,3742.53,6,sim,nao,boleto,0,3,65.8,0
34,50,M,anual,nenhuma,66.51,2856.67,7,nao,nao,boleto,3,1,12.8,0
38,39,M,anual,fibra,84.47,3401.74,0,nao,nao,cartao_credito,1,1,153.6,1
41,71,M,anual,nenhuma,65.32,4491.1,6,sim,sim,pix,0,2,130.8,0
73,18,M,anual,fibra,151.43,2661.16,6,nao,sim,pix,1,0,38.9,1
49,27,M,anual,dsl,89.12,2257.3,2,nao,nao,pix,3,2,118.1,1
62,52,M,anual,fibra,113.59,5460.98,3,sim,nao,boleto,1,2,30.2,0
73,2,F,mensal,dsl,43.76,75.21,0,nao,nao,cartao_credito,1,1,119.5,1
75,37,M,bianual,dsl,76.9,2514.67,2,nao,sim,boleto,2,1,103.9,0
71,62,F,anual,nenhuma,25.15,1458.12,1,nao,nao,debito_automatico,1,1,193.8,0
74,13,F,anual,nenhuma,76.61,894.68,7,sim,sim,boleto,1,2,101.9,0
76,58,F,bianual,fibra,84.97,4232.83,0,sim,sim,pix,2,0,36.0,0
79,30,M,mensal,dsl,67.0,1928.0,2,sim,nao,boleto,3,0,81.6,0
57,62,M,bianual,fibra,111.16,6497.86,3,sim,sim,debito_automatico,1,1,59.4,0
26,46,M,bianual,fibra,135.49,5822.9,7,sim,nao,cartao_credito,0,0,186.4,0
25,12,F,anual,fibra,132.38,1599.44,6,nao,nao,boleto,1,0,20.0,0
67,53,M,bianual,nenhuma,89.16,4583.27,7,sim,nao,boleto,2,1,79.2,0
37,5,M,mensal,dsl,70.73,300.7,2,sim,sim,pix,0,0,34.6,1
67,18,F,anual,fibra,107.0,1930.59,2,sim,sim,pix,1,1,218.9,0
75,64,F,anual,nenhuma,39.14,2370.99,4,nao,nao,pix,1,2,85.6,0
57,64,F,mensal,dsl,78.58,4794.58,2,nao,nao,pix,0,1,108.8,0
65,4,M,bianual,fibra,84.52,347.52,0,nao,nao,boleto,1,0,60.0,0
35,28,F,mensal,fibra,146.99,3588.27,6,nao,sim,cartao_credito,0,2,121.0,1
44,7,M,bianual,dsl,56.23,381.75,0,sim,nao,debito_automatico,0,2,36.1,0
77,20,M,anual,dsl,58.5,1060.53,1,sim,sim,cartao_credito,2,1,38.1,0
68,70,F,bianual,fibra,132.58,7956.65,7,nao,sim,cartao_credito,0,1,184.8,1
30,15,F,bianual,dsl,112.4,1580.59,5,sim,sim,cartao_credito,1,2,322.6,0
76,47,F,bianual,fibra,136.43,5814.1,5,sim,sim,boleto,0,1,14.4,0
48,58,M,bianual,dsl,69.9,3447.28,1,nao,sim,boleto,0,0,47.2,0
70,64,M,bianual,fibra,120.55,7318.55,2,sim,sim,pix,2,0,149.4,0
50,26,F,anual,fibra,99.79,2366.8,1,sim,sim,pix,2,1,103.7,0
55,51,F,bianual,fibra,140.82,6728.11,5,nao,nao,cartao_credito,3,0,40.4,0
28,35,M,mensal,dsl,83.17,2481.14,4,sim,sim,cartao_credito,1,3,57.4,0
38,8,M,mensal,fibra,111.9,832.86,2,sim,nao,debito_automatico,0,1,43.1,1
62,17,F,mensal,fibra,124.96,2005.53,5,sim,nao,debito_automatico,0,1,114.3,1
70,54,F,anual,fibra,133.97,6823.5,6,sim,sim,debito_automatico,0,0,40.2,0
23,50,M,anual,nenhuma,65.78,3267.24,5,nao,nao,cartao_credito,0,0,58.1,0
22,38,F,bianual,fibra,79.86,3181.13,0,nao,sim,debito_automatico,1,1,129.0,0
60,57,F,bianual,fibra,124.64,6078.4,4,nao,sim,debito_automatico,1,0,92.5,0
45,50,M,bianual,fibra,95.5,4436.96,1,nao,nao,boleto,1,1,162.9,0
70,25,F,bianual,dsl,55.1,1406.9,2,nao,nao,pix,0,0,39.1,0
22,22,F,bianual,fibra,142.34,3053.63,7,nao,sim,cartao_credito,1,1,56.4,0
39,69,F,bianual,fibra,111.24,8034.16,3,nao,nao,pix,1,0,35.4,0
20,70,F,bianual,nenhuma,79.82,5546.52,6,nao,nao,debito_automatico,2,0,49.9,0
61,3,F,mensal,dsl,65.28,194.83,1,nao,sim,boleto,1,0,22.7,1
71,57,F,bianual,dsl,122.58,6045.32,7,nao,sim,cartao_credito,2,4,6.2,0
27,10,M,mensal,fibra,110.16,997.0,2,nao,nao,boleto,2,0,19.5,1
38,63,F,anual,nenhuma,28.57,1740.08,1,nao,nao,pix,3,2,132.9,0
70,43,M,anual,nenhuma,40.53,1663.46,2,sim,nao,pix,2,3,21.1,0
20,50,M,bianual,dsl,60.22,3018.58,1,nao,nao,boleto,1,2,100.5,0
77,51,M,bianual,dsl,90.9,4861.81,4,nao,sim,debito_automatico,1,1,52.1,0
72,44,F,mensal,nenhuma,33.48,1313.08,1,nao,sim,cartao_credito,1,2,59.4,0
27,19,F,anual,nenhuma,27.97,497.25,1,nao,nao,cartao_credito,0,1,23.6,0
26,59,F,anual,fibra,130.07,7853.46,5,nao,nao,cartao_credito,0,1,44.6,0
60,40,F,anual,nenhuma,28.69,1167.83,0,nao,sim,debito_automatico,0,3,86.5,0
18,40,M,anual,dsl,70.95,2876.14,3,sim,nao,debito_automatico,1,0,21.5,0
49,23,F,mensal,dsl,97.54,2185.27,5,sim,sim,debito_automatico,0,2,42.2,0
22,1,F,anual,fibra,101.37,106.3,3,sim,sim,debito_automatico,2,1,76.7,1
50,40,M,mensal,fibra,98.84,3643.56,0,sim,nao,boleto,0,0,102.3,0
39,25,F,mensal,dsl,67.22,1467.51,1,sim,sim,cartao_credito,2,2,61.1,1
61,48,F,mensal,dsl,124.03,5218.26,7,nao,sim,pix,1,0,223.8,0
72,27,M,anual,fibra,129.07,3265.82,6,nao,sim,boleto,1,0,74.1,0
48,71,F,bianual,dsl,80.07,5747.45,2,sim,sim,boleto,2,0,118.5,0
57,50,M,bianual,fibra,145.49,6842.17,6,nao,nao,cartao_credito,1,0,86.9,0
55,33,M,anual,fibra,88.54,2840.82,0,sim,sim,boleto,1,0,53.0,0
79,51,M,bianual,dsl,51.99,2443.62,0,nao,sim,boleto,1,4,11.4,0
32,47,M,anual,dsl,102.32,4775.21,7,nao,nao,cartao_credito,2,2,129.4,0
32,45,M,mensal,fibra,119.23,4724.88,5,nao,nao,debito_automatico,3,0,128.4,1
41,42,F,bianual,fibra,115.99,4647.6,4,sim,nao,cartao_credito,0,0,218.2,0
63,68,M,anual,fibra,95.95,5787.49,2,sim,nao,debito_automatico,1,2,53.5,0
71,23,F,anual,dsl,115.77,2512.85,6,sim,nao,cartao_credito,1,1,274.9,0
35,32,F,anual,nenhuma,44.98,1347.38,4,nao,nao,debito_automatico,1,1,123.3,0
24,19,M,mensal,dsl,80.19,1479.29,3,nao,sim,boleto,2,3,163.8,1
55,42,M,anual,dsl,82.49,3297.97,3,nao,sim,cartao_credito,1,0,25.1,0
55,72,F,anual,fibra,108.86,8191.79,2,nao,sim,cartao_credito,2,2,79.5,0
41,44,F,mensal,fibra,125.56,5690.72,4,sim,nao,boleto,1,0,195.6,0
29,15,F,bianual,nenhuma,72.57,989.29,5,nao,nao,debito_automatico,0,0,24.7,0
70,67,M,bianual,dsl,99.43,5823.99,6,nao,nao,cartao_credito,4,1,1.9,0
70,57,F,mensal,fibra,114.7,5641.88,3,nao,nao,cartao_credito,0,0,50.0,0
64,32,F,mensal,dsl,68.65,1954.27,2,nao,nao,pix,0,1,225.6,0
53,11,F,mensal,dsl,97.42,958.48,4,sim,sim,pix,0,2,175.3,0
34,29,M,mensal,fibra,138.8,4136.84,4,sim,sim,boleto,0,1,73.3,0
42,58,F,mensal,fibra,96.45,5789.72,2,sim,nao,cartao_credito,2,0,42.8,0
22,42,M,anual,dsl,38.75,1458.39,0,nao,sim,boleto,1,1,109.9,0
33,14,F,bianual,fibra,110.55,1550.4,2,nao,nao,cartao_credito,1,3,175.6,1
45,12,F,bianual,fibra,98.56,1203.01,0,sim,sim,pix,2,0,123.3,0
45,70,F,bianual,dsl,70.66,4577.72,0,nao,sim,cartao_credito,2,2,193.3,0
22,33,M,anual,nenhuma,86.9,2937.44,7,nao,nao,debito_automatico,0,0,194.0,0
77,50,F,bianual,fibra,149.17,7814.5,6,nao,sim,boleto,0,0,102.8,0
34,26,M,anual,fibra,103.28,2802.25,0,nao,nao,boleto,3,1,128.1,0
49,7,F,anual,fibra,117.72,822.71,2,nao,sim,debito_automatico,1,1,86.9,1
46,30,F,anual,fibra,113.05,3134.87,2,sim,sim,debito_automatico,0,1,13.0,0
47,50,F,bianual,nenhuma,70.74,3167.03,7,nao,nao,debito_automatico,1,1,89.1,0
70,25,M,bianual,dsl,78.93,2069.1,3,nao,sim,boleto,0,0,25.2,1
64,44,F,bianual,fibra,108.4,4317.61,2,sim,nao,debito_automatico,1,0,21.8,0
71,32,M,mensal,dsl,94.2,2826.53,5,sim,sim,cartao_credito,4,2,149.3,1
41,25,F,mensal,fibra,113.7,2566.28,3,nao,nao,debito_automatico,3,0,47.5,1
34,19,F,anual,dsl,75.54,1362.38,1,nao,sim,pix,1,1,63.1,0
44,19,F,mensal,nenhuma,34.95,579.1,2,nao,sim,boleto,1,1,32.3,0
52,19,F,mensal,fibra,104.39,2006.84,1,nao,nao,debito_automatico,2,2,37.5,0
38,52,F,mensal,fibra,132.53,6554.02,5,sim,nao,pix,3,1,70.7,1
46,25,M,mensal,nenhuma,74.14,1730.98,7,nao,nao,pix,0,0,93.6,0
27,54,F,bianual,fibra,129.39,6446.46,6,sim,nao,debito_automatico,4,1,67.4,0
54,23,M,anual,fibra,100.39,2230.37,3,nao,nao,pix,1,0,107.8,0
62,24,M,mensal,fibra,117.88,2846.03,3,nao,sim,cartao_credito,0,1,133.5,0
